transaction_id,payment_id,loan_id,borrower_id,transaction_date,posting_date,transaction_code,payment_type,payment_amount,payment_method,reversal_reason
TXN1002319,PMT602319,SL102479,BOR200814,2022-02-07,2022-02-09,PMT,Payment,25.0,Manual - Web,
TXN915982,PMT515982,SL100398,BOR200033,2024-03-19,2024-03-21,PMT,Payment,402.59,Manual - Web,
TXN949097,PMT549097,SL101180,BOR200100,2021-05-29,2021-05-31,PMT,Payment,222.34,ACH Auto-Debit,
TXN912579,PMT512579,SL100307,BOR200023,2021-12-28,2021-12-28,PMT,Payment,190.38,ACH Auto-Debit,
TXN925162,PMT525162,SL100619,BOR200703,2021-02-26,2021-02-26,PMT,Payment,133.07,ACH Auto-Debit,
TXN969965,PMT569965,SL101677,BOR202013,2022-03-21,2022-03-22,PMT,Payment,127.63,ACH Auto-Debit,
TXN965844,PMT565843,SL101572,BOR201515,2025-03-30,2025-04-01,REV,Reversal,-209.63,ACH Auto-Debit,NSF - Insufficient Funds
TXN947262,PMT547262,SL101125,BOR200225,2025-04-05,2025-04-07,PMT,Payment,124.15,ACH Auto-Debit,
TXN944454,PMT544454,SL101067,BOR200816,2025-09-19,2025-09-20,PMT,Payment,109.39,Manual - Web,
TXN950571,PMT550571,SL101216,BOR201518,2023-09-19,2023-09-21,PMT,Payment,298.56,ACH Auto-Debit,
TXN972155,PMT572155,SL101734,BOR200660,2021-01-08,2021-01-08,PMT,Payment,100.14,Manual - Phone,
TXN998576,PMT598576,SL102385,BOR200655,2023-03-23,2023-03-24,PMT,Payment,25.0,Manual - Web,
TXN959532,PMT559532,SL101422,BOR201713,2022-07-23,2022-07-25,PMT,Payment,200.54,Manual - Phone,
TXN977486,PMT577486,SL101861,BOR200532,2023-11-27,2023-11-27,PMT,Payment,339.04,ACH Auto-Debit,
TXN1000527,PMT600527,SL102431,BOR201093,2023-05-27,2023-05-28,PMT,Payment,150.72,ACH Auto-Debit,
TXN941771,PMT541771,SL101005,BOR202294,2024-04-14,2024-04-16,PMT,Payment,25.0,ACH Auto-Debit,
TXN959629,PMT559629,SL101423,BOR201128,2025-08-26,2025-08-28,PMT,Payment,248.84,ACH Auto-Debit,
TXN976809,PMT576809,SL101846,BOR201709,2024-07-07,2024-07-07,PMT,Payment,25.0,Manual - Web,
TXN939843,PMT539843,SL100962,BOR201427,2022-03-13,2022-03-14,PMT,Payment,130.21,Check,
TXN914076,PMT514076,SL100347,BOR200685,2025-09-06,2025-09-08,PMT,Payment,286.3,Manual - Phone,
TXN950475,PMT550475,SL101214,BOR200288,2025-10-31,2025-11-01,PMT,Payment,150.66,ACH Auto-Debit,
TXN966015,PMT566015,SL101577,BOR200625,2026-05-07,2026-05-08,PMT,Payment,247.68,Manual - Web,
TXN977283,PMT577283,SL101856,BOR200694,2023-02-07,2023-02-07,PMT,Payment,157.16,Manual - Web,
TXN913484,PMT513484,SL100327,BOR200548,2025-02-24,2025-02-26,PMT,Payment,132.56,ACH Auto-Debit,
TXN976133,PMT576133,SL101829,BOR200408,2026-04-06,2026-04-07,PMT,Payment,138.34,Manual - Phone,
TXN994601,PMT594601,SL102289,BOR200397,2025-07-15,2025-07-16,PMT,Payment,292.48,Manual - Phone,
TXN976125,PMT576125,SL101829,BOR200408,2025-06-16,2025-06-17,PMT,Payment,138.34,ACH Auto-Debit,
TXN935485,PMT535485,SL100855,BOR202034,2026-03-13,2026-03-13,PMT,Payment,118.32,ACH Auto-Debit,
TXN935415,PMT535415,SL100852,BOR201741,2026-04-24,2026-04-25,PMT,Payment,182.52,Manual - Web,
TXN925244,PMT525244,SL100620,BOR200855,2026-04-14,2026-04-16,PMT,Payment,96.96,ACH Auto-Debit,
TXN962671,PMT562671,SL101494,BOR200042,2026-04-19,2026-04-21,PMT,Payment,460.8,ACH Auto-Debit,
TXN942268,PMT542268,SL101014,BOR200890,2025-08-26,2025-08-28,PMT,Payment,314.89,Manual - Phone,
TXN913669,PMT513669,SL100335,BOR200115,2024-03-30,2024-03-30,PMT,Payment,160.19,Manual - Web,
TXN952919,PMT552919,SL101268,BOR200463,2026-01-29,2026-01-30,PMT,Payment,396.3,ACH Auto-Debit,
TXN996440,PMT596440,SL102335,BOR200525,2026-05-31,2026-06-02,PMT,Payment,66.58,Manual - Web,
TXN998758,PMT598758,SL102391,BOR202087,2025-10-20,2025-10-22,PMT,Payment,151.94,,
TXN976394,PMT576394,SL101835,BOR202247,2022-10-13,2022-10-14,PMT,Payment,90.61,Manual - Web,
TXN919187,PMT519187,SL100476,BOR201704,2023-02-04,2023-02-06,PMT,Payment,329.14,Manual - Web,
TXN916244,PMT516244,SL100403,BOR201338,2023-09-18,2023-09-20,PMT,Payment,82.97,ACH Auto-Debit,
TXN959387,PMT559387,SL101419,BOR202128,2025-05-29,2025-05-31,PMT,Payment,284.45,ACH Auto-Debit,
TXN966734,PMT566734,SL101596,BOR201152,2022-05-26,2022-05-28,PMT,Payment,181.28,Manual - Web,
TXN907288,PMT507288,SL100174,BOR200869,2023-11-21,2023-11-21,PMT,Payment,186.65,Manual - Web,
TXN955775,PMT555775,SL101332,BOR202089,2023-11-23,2023-11-23,PMT,Payment,59.59,ACH Auto-Debit,
TXN929887,PMT529887,SL100727,BOR201399,2024-09-26,2024-09-27,PMT,Payment,135.68,ACH Auto-Debit,
TXN988412,PMT588412,SL102140,BOR201022,2023-11-09,2023-11-09,PMT,Payment,251.93,Manual - Web,
TXN933582,PMT533582,SL100808,BOR201611,2024-04-16,2024-04-17,PMT,Payment,152.47,Manual - Web,
TXN906275,PMT506275,SL100148,BOR200886,2023-08-06,2023-08-06,PMT,Payment,25.0,Manual - Web,
TXN968413,PMT568413,SL101639,BOR202289,2022-02-06,2022-02-08,PMT,Payment,25.0,Manual - Web,
TXN938356,PMT538356,SL100927,BOR201381,2026-07-20,2026-07-22,PMT,Payment,25.0,ACH Auto-Debit,
TXN937838,PMT537838,SL100914,BOR202074,2025-03-11,2025-03-11,PMT,Payment,161.29,ACH Auto-Debit,
TXN984643,PMT584643,SL102043,BOR200301,2023-05-21,2023-05-21,PMT,Payment,137.91,Manual - Web,
TXN907327,PMT507327,SL100176,BOR202004,2025-01-07,2025-01-07,PMT,Payment,102.69,Manual - Web,
TXN903285,PMT503285,SL100081,BOR200876,2025-05-13,2025-05-15,PMT,Payment,139.01,Manual - Web,
TXN952576,PMT552576,SL101261,BOR201177,2023-07-27,2023-07-27,PMT,Payment,329.12,Manual - Web,
TXN976317,PMT576317,SL101833,BOR200082,2024-10-09,2024-10-09,PMT,Payment,132.82,ACH Auto-Debit,
TXN939922,PMT539922,SL100963,BOR200353,2025-10-29,2025-10-29,PMT,Payment,150.26,ACH Auto-Debit,
TXN966964,PMT566964,SL101603,BOR200151,2024-01-07,2024-01-09,PMT,Payment,46.1,ACH Auto-Debit,
TXN907336,PMT507336,SL100176,BOR202004,2025-10-21,2025-10-23,PMT,Payment,102.69,Manual - Web,
TXN931211,PMT531211,SL100753,BOR202113,2025-12-25,2025-12-26,PMT,Payment,92.65,ACH Auto-Debit,
TXN914813,PMT514813,SL100365,BOR201123,2023-02-23,2023-02-23,PMT,Payment,76.55,ACH Auto-Debit,
TXN929378,PMT529378,SL100715,BOR200423,2022-10-22,2022-10-24,PMT,Payment,178.71,Manual - Web,
TXN942355,PMT542355,SL101017,BOR202077,2024-01-16,2024-01-16,PMT,Payment,141.94,ACH Auto-Debit,
TXN992369,PMT592369,SL102237,BOR200239,2026-04-20,2026-04-20,PMT,Payment,118.83,Manual - Phone,
TXN914526,PMT514526,SL100359,BOR201796,2024-05-17,2024-05-17,PMT,Payment,25.0,ACH Auto-Debit,
TXN943897,PMT543897,SL101054,BOR201419,2023-09-07,2023-09-09,PMT,Payment,25.0,ACH Auto-Debit,
TXN985314,PMT585314,SL102064,BOR200001,2026-03-16,2026-03-18,PMT,Payment,125.41,Manual - Web,
TXN973114,PMT573114,SL101757,BOR200741,2024-07-26,2024-07-28,PMT,Payment,303.43,ACH Auto-Debit,
TXN911093,PMT511093,SL100271,BOR201954,2024-06-26,2024-06-27,PMT,Payment,308.63,ACH Auto-Debit,
TXN927648,PMT527648,SL100672,BOR201657,2025-05-26,2025-05-27,PMT,Payment,102.78,Manual - Phone,
TXN984891,PMT584891,SL102049,BOR202259,2025-05-29,2025-05-30,PMT,Payment,202.59,ACH Auto-Debit,
TXN924628,PMT524628,SL100602,BOR202287,2024-11-04,2024-11-06,PMT,Payment,82.11,Check,
TXN955317,PMT555317,SL101322,BOR200588,2026-05-08,2026-05-08,PMT,Payment,219.81,Check,
TXN916072,PMT516072,SL100400,BOR201589,2022-09-25,2022-09-27,PMT,Payment,322.88,ACH Auto-Debit,
TXN928619,PMT528619,SL100697,BOR200552,2026-08-21,2026-08-22,PMT,Payment,64.18,ACH Auto-Debit,
TXN976497,PMT576497,SL101837,BOR201331,2023-05-17,2023-05-18,PMT,Payment,108.17,ACH Auto-Debit,
TXN935927,PMT535927,SL100864,BOR201462,2025-11-28,2025-11-29,PMT,Payment,121.16,ACH Auto-Debit,
TXN925363,PMT525363,SL100624,BOR201538,2025-04-23,2025-04-25,PMT,Payment,238.03,ACH Auto-Debit,
TXN913856,PMT513856,SL100341,BOR200580,2025-09-22,2025-09-22,PMT,Payment,100.19,ACH Auto-Debit,
TXN936072,PMT536072,SL100867,BOR202075,2025-07-28,2025-07-28,PMT,Payment,77.18,Payroll Deduct,
TXN1001528,PMT601528,SL102457,BOR200177,2023-01-19,2023-01-21,PMT,Payment,67.77,ACH Auto-Debit,
TXN991393,PMT591393,SL102215,BOR201717,2024-01-17,2024-01-18,PMT,Payment,200.46,ACH Auto-Debit,
TXN969627,PMT569627,SL101670,BOR201127,2024-11-04,2024-11-06,PMT,Payment,117.53,ACH Auto-Debit,
TXN936670,PMT536670,SL100882,BOR201201,2024-03-11,2024-03-11,PMT,Payment,25.0,ACH Auto-Debit,
TXN912768,PMT512768,SL100312,BOR201631,2024-11-28,2024-11-28,PMT,Payment,331.27,ACH Auto-Debit,
TXN925533,PMT525533,SL100629,BOR200857,2026-05-08,2026-05-08,PMT,Payment,130.35,Manual - Web,
TXN910067,PMT510067,SL100242,BOR201385,2021-05-16,2021-05-18,PMT,Payment,61.07,,
TXN911431,PMT511431,SL100279,BOR200352,2023-03-19,2023-03-19,PMT,Payment,68.68,ACH Auto-Debit,
TXN939124,PMT539124,SL100945,BOR201942,2022-08-10,2022-08-10,PMT,Payment,96.82,,
TXN983901,PMT583901,SL102021,BOR200302,2025-12-29,2025-12-29,PMT,Payment,222.03,,
TXN914455,PMT514455,SL100357,BOR201616,2026-06-18,2026-06-20,PMT,Payment,63.21,Manual - Phone,
TXN964377,PMT564377,SL101534,BOR200235,2024-03-14,2024-03-16,PMT,Payment,149.45,ACH Auto-Debit,
TXN1002016,PMT602016,SL102469,BOR201393,2025-02-27,2025-02-28,PMT,Payment,94.67,Manual - Phone,
TXN910765,PMT510765,SL100262,BOR200575,2023-01-30,2023-02-01,PMT,Payment,304.51,ACH Auto-Debit,
TXN969402,PMT569402,SL101665,BOR200554,2021-05-08,2021-05-09,PMT,Payment,104.04,Manual - Web,
TXN982095,PMT582095,SL101977,BOR201701,2024-04-14,2024-04-14,PMT,Payment,119.86,ACH Auto-Debit,
TXN959198,PMT559198,SL101415,BOR200188,2025-04-30,2025-05-01,PMT,Payment,45.22,Manual - Web,
TXN944929,PMT544929,SL101078,BOR201035,2022-03-08,2022-03-08,PMT,Payment,149.12,Manual - Web,
TXN992100,ADJ892100,SL102232,BOR200205,2025-07-23,2025-07-23,ADJ,Adjustment,-19.55,,
TXN901162,PMT501162,SL100026,BOR201484,2026-04-21,2026-04-21,PMT,Payment,138.6,ACH Auto-Debit,
TXN1000468,PMT600468,SL102429,BOR200700,2024-09-08,2024-09-10,PMT,Payment,199.33,Payroll Deduct,
TXN957179,PMT557179,SL101364,BOR202258,2025-09-12,2025-09-14,PMT,Payment,195.11,ACH Auto-Debit,
TXN913641,PMT513641,SL100333,BOR201121,2024-12-13,2024-12-15,PMT,Payment,25.0,ACH Auto-Debit,
TXN971740,PMT571740,SL101720,BOR200058,2022-12-26,2022-12-26,PMT,Payment,171.67,Check,
TXN924082,PMT524082,SL100592,BOR200296,2023-12-28,2023-12-29,PMT,Payment,353.01,Manual - Web,
TXN917345,PMT517345,SL100432,BOR200829,2023-07-24,2023-07-25,PMT,Payment,412.69,ACH Auto-Debit,
TXN970503,PMT570503,SL101692,BOR201322,2022-11-30,2022-11-30,PMT,Payment,314.88,ACH Auto-Debit,
TXN916081,PMT516081,SL100400,BOR201589,2023-05-11,2023-05-12,PMT,Payment,322.88,ACH Auto-Debit,
TXN920012,PMT520012,SL100493,BOR201479,2025-02-22,2025-02-24,PMT,Payment,247.78,Manual - Web,
TXN911164,PMT511164,SL100273,BOR202203,2024-08-13,2024-08-14,PMT,Payment,94.22,Payroll Deduct,
TXN984224,PMT584224,SL102031,BOR201814,2022-02-04,2022-02-05,PMT,Payment,212.21,ACH Auto-Debit,
TXN956821,PMT556821,SL101354,BOR201208,2022-07-15,2022-07-15,PMT,Payment,449.56,ACH Auto-Debit,
TXN944913,PMT544913,SL101077,BOR202236,2025-11-27,2025-11-28,PMT,Payment,193.28,ACH Auto-Debit,
TXN908880,PMT508880,SL100215,BOR202243,2024-12-06,2024-12-06,PMT,Payment,186.92,Manual - Web,
TXN971606,PMT571606,SL101717,BOR202245,2021-12-17,2021-12-18,PMT,Payment,97.35,ACH Auto-Debit,
TXN900326,PMT500326,SL100006,BOR201748,2024-09-18,2024-09-18,PMT,Payment,61.36,,
TXN914265,PMT514265,SL100351,BOR200065,2023-10-27,2023-10-29,PMT,Payment,238.71,Manual - Web,
TXN1000552,PMT600552,SL102431,BOR201093,2025-04-09,2025-04-09,PMT,Payment,150.72,ACH Auto-Debit,
TXN990596,PMT590596,SL102192,BOR200281,2022-05-12,2022-05-14,PMT,Payment,135.99,ACH Auto-Debit,
TXN963041,PMT563041,SL101503,BOR202165,2023-09-20,2023-09-21,PMT,Payment,160.04,Manual - Phone,
TXN964735,PMT564735,SL101543,BOR200145,2024-09-24,2024-09-26,PMT,Payment,69.45,ACH Auto-Debit,
TXN903884,PMT503884,SL100095,BOR201797,2022-06-23,2022-06-24,PMT,Payment,105.17,ACH Auto-Debit,
TXN959611,PMT559611,SL101423,BOR201128,2024-03-07,2024-03-09,pmt,Payment,248.84,ACH Auto-Debit,
TXN974923,PMT574923,SL101801,BOR201598,2024-02-09,2024-02-11,PMT,Payment,57.32,ACH Auto-Debit,
TXN951430,PMT551430,SL101235,BOR200269,2022-12-22,2022-12-24,PMT,Payment,231.57,ACH Auto-Debit,
TXN933629,PMT533629,SL100809,BOR201964,2022-05-19,2022-05-21,PMT,Payment,512.15,ACH Auto-Debit,
TXN945746,PMT545746,SL101093,BOR201978,2021-10-22,2021-10-22,PMT,Payment,116.78,Payroll Deduct,
TXN997857,FEE797857,SL102366,BOR200013,2026-05-25,2026-05-25,FEE,Fee,19.97,,
TXN925488,PMT525488,SL100628,BOR200750,2024-12-24,2024-12-26,PMT,Payment,84.92,Manual - Web,
TXN933963,PMT533963,SL100817,BOR200057,2023-03-13,2023-03-14,PMT,Payment,89.09,ACH Auto-Debit,
TXN956705,PMT556705,SL101351,BOR200901,2026-06-14,2026-06-16,PMT,Payment,117.81,Check,
TXN999578,PMT599578,SL102410,BOR201288,2023-10-31,2023-11-02,PMT,Payment,25.0,ACH Auto-Debit,
TXN972991,PMT572991,SL101754,BOR200941,2025-04-18,2025-04-18,PMT,Payment,25.0,Manual - Web,
TXN975931,PMT575931,SL101825,BOR202054,2024-12-26,2024-12-26,PMT,Payment,294.39,Check,
TXN997124,PMT597124,SL102349,BOR200079,2025-06-24,2025-06-24,PMT,Payment,138.02,Check,
TXN958430,PMT558430,SL101396,BOR200142,2024-12-25,2024-12-27,PMT,Payment,142.35,ACH Auto-Debit,
TXN925944,PMT525944,SL100639,BOR202060,2023-02-17,2023-02-18,PMT,Payment,53.57,Manual - Phone,
TXN952244,PMT552244,SL101253,BOR200100,2025-02-18,2025-02-20,PMT,Payment,49.65,Manual - Web,
TXN996544,PMT596544,SL102338,BOR200283,2023-11-08,2023-11-08,PMT,Payment,119.05,,
TXN971276,PMT571276,SL101711,BOR200697,2024-05-29,2024-05-30,PMT,Payment,188.23,ACH Auto-Debit,
TXN914039,PMT514039,SL100345,BOR201034,2025-09-19,2025-09-19,PMT,Payment,144.85,Manual - Web,
TXN945642,PMT545642,SL101091,BOR201004,2022-11-17,2022-11-18,PMT,Payment,457.03,ACH Auto-Debit,
TXN906317,PMT506317,SL100149,BOR200573,2021-10-11,2021-10-12,PMT,Payment,70.0,ACH Auto-Debit,
TXN903621,PMT503621,SL100088,BOR200170,2025-12-05,2025-12-05,PMT,Payment,317.73,ACH Auto-Debit,
TXN929778,PMT529778,SL100724,BOR202252,2021-02-18,2021-02-20,PMT,Payment,83.28,ACH Auto-Debit,
TXN1002042,PMT602042,SL102470,BOR201731,2025-01-29,2025-01-30,PMT,Payment,41.41,ACH Auto-Debit,
TXN952060,PMT552059,SL101249,BOR200471,2023-04-29,2023-05-01,REV,Reversal,-77.16,Manual - Web,NSF - Insufficient Funds
TXN995015,PMT595015,SL102299,BOR201988,2025-02-10,2025-02-10,PMT,Payment,25.0,ACH Auto-Debit,
TXN938550,PMT538550,SL100932,BOR200179,2023-05-30,2023-06-01,PMT,Payment,25.0,Manual - Web,
TXN953334,PMT553334,SL101279,BOR200323,2026-07-19,2026-07-20,PMT,Payment,87.71,Manual - Web,
TXN903883,PMT503883,SL100095,BOR201797,2022-05-13,2022-05-13,PMT,Payment,105.17,Manual - Web,
TXN990049,PMT590049,SL102180,BOR200715,2025-10-09,2025-10-09,PMT,Payment,25.0,ACH Auto-Debit,
TXN982179,PMT582179,SL101979,BOR201033,2024-07-09,2024-07-10,PMT,Payment,174.61,Manual - Phone,
TXN955656,PMT555656,SL101328,BOR201108,2024-09-27,2024-09-29,PMT,Payment,296.76,ACH Auto-Debit,
TXN956862,PMT556862,SL101355,BOR202168,2021-10-08,2021-10-08,PMT,Payment,149.67,Check,
TXN934510,PMT534510,SL100831,BOR201041,2026-01-05,2026-01-05,PMT,Payment,392.12,,
TXN947079,PMT547079,SL101121,BOR200733,2023-12-09,2023-12-11,PMT,Payment,290.83,Manual - Phone,
TXN943183,PMT543183,SL101038,BOR202048,2024-10-09,2024-10-09,pmt,Payment,69.28,ACH Auto-Debit,
TXN986383,PMT586383,SL102091,BOR200473,2021-02-28,2021-03-02,PMT,Payment,65.14,ACH Auto-Debit,
TXN908104,PMT508104,SL100198,BOR200983,2024-07-26,2024-07-28,PMT,Payment,201.45,ACH Auto-Debit,
TXN924742,PMT524742,SL100606,BOR201629,2024-03-20,2024-03-20,PMT,Payment,454.54,Manual - Web,
TXN938094,PMT538094,SL100921,BOR200362,2025-03-14,2025-03-15,PMT,Payment,97.12,ACH Auto-Debit,
TXN966695,PMT566695,SL101595,BOR200622,2024-03-30,2024-03-30,PMT,Payment,25.0,ACH Auto-Debit,
TXN995063,PMT595063,SL102300,BOR201140,2024-04-28,2024-04-30,PMT,Payment,81.67,Manual - Web,
TXN929646,PMT529646,SL100721,BOR202140,2023-12-31,2024-01-02,PMT,Payment,351.05,Manual - Web,
TXN927272,PMT527272,SL100664,BOR201214,2025-08-16,2025-08-18,PMT,Payment,268.36,ACH Auto-Debit,
TXN976832,PMT576832,SL101846,BOR201709,2026-07-25,2026-07-27,PMT,Payment,117.23,ACH Auto-Debit,
TXN931072,PMT531072,SL100751,BOR200958,2024-05-24,2024-05-24,PMT,Payment,198.41,Manual - Web,
TXN957989,PMT557989,SL101386,BOR201187,2024-04-22,2024-04-23,PMT,Payment,290.15,ACH Auto-Debit,
TXN912661,ADJ812661,SL100308,BOR201827,2025-07-16,2025-07-16,ADJ,Adjustment,-82.73,,
TXN985383,PMT585383,SL102066,BOR201232,2022-09-09,2022-09-10,PMT,Payment,466.13,Manual - Phone,
TXN923167,PMT523167,SL100569,BOR201926,2026-02-02,2026-02-03,PMT,Payment,93.36,ACH Auto-Debit,
TXN984627,PMT584627,SL102042,BOR200050,2025-07-19,2025-07-19,PMT,Payment,580.78,Manual - Phone,
TXN979236,PMT579236,SL101906,BOR201980,2023-06-20,2023-06-20,PMT,Payment,147.65,Manual - Phone,
TXN900636,PMT500636,SL100013,BOR201921,2022-11-14,2022-11-15,PMT,Payment,120.42,ACH Auto-Debit,
TXN946815,PMT546815,SL101117,BOR202140,2022-05-08,2022-05-10,PMT,Payment,194.16,Manual - Web,
TXN976315,PMT576315,SL101833,BOR200082,2024-08-29,2024-08-30,PMT,Payment,132.82,ACH Auto-Debit,
TXN941238,PMT541238,SL100994,BOR202185,2021-06-20,2021-06-21,PMT,Payment,379.11,ACH Auto-Debit,
TXN957489,PMT557489,SL101372,BOR202290,2021-04-28,2021-04-30,PMT,Payment,185.22,ACH Auto-Debit,
TXN948957,FEE748957,SL101173,BOR200759,2022-05-19,2022-05-19,FEE,Fee,33.89,,
TXN941090,PMT541090,SL100990,BOR201617,2024-08-11,2024-08-11,PMT,Payment,25.0,Payroll Deduct,
TXN944421,PMT544421,SL101066,BOR201929,2025-01-08,2025-01-10,PMT,Payment,182.67,ACH Auto-Debit,
TXN914880,PMT514880,SL100367,BOR200436,2022-01-24,2022-01-25,PMT,Payment,182.16,ACH Auto-Debit,
TXN911262,PMT511262,SL100276,BOR200486,2024-01-23,2024-01-23,PMT,Payment,83.53,Manual - Web,
TXN973151,PMT573151,SL101758,BOR200887,2023-09-17,2023-09-19,PMT,Payment,75.34,Manual - Web,
TXN989227,PMT589227,SL102162,BOR200014,2022-12-17,2022-12-19,PMT,Payment,121.85,ACH Auto-Debit,
TXN938504,PMT538504,SL100931,BOR200132,2024-09-13,2024-09-14,PMT,Payment,252.98,Manual - Web,
TXN964923,PMT564923,SL101548,BOR200590,2024-09-08,2024-09-10,PMT,Payment,45.4,ACH Auto-Debit,
TXN1003012,PMT603012,SL102498,BOR200102,2022-09-19,2022-09-21,PMT,Payment,103.78,Manual - Web,
TXN976495,PMT576495,SL101837,BOR201331,2023-03-19,2023-03-21,PMT,Payment,108.17,Manual - Web,
TXN946716,PMT546716,SL101113,BOR202174,2025-02-16,2025-02-17,PMT,Payment,334.09,ACH Auto-Debit,
TXN947349,PMT547349,SL101127,BOR202063,2023-07-06,2023-07-06,PMT,Payment,95.64,ACH Auto-Debit,
TXN946260,PMT546260,SL101103,BOR201031,2023-11-25,2023-11-27,PMT,Payment,247.36,Check,
TXN918343,PMT518343,SL100456,BOR202028,2022-07-30,2022-07-30,PMT,Payment,25.0,ACH Auto-Debit,
TXN952991,PMT552991,SL101270,BOR200618,2025-11-13,2025-11-15,PMT,Payment,72.54,Manual - Web,
TXN913504,PMT513504,SL100328,BOR201972,2021-04-14,2021-04-15,PMT,Payment,353.51,Manual - Web,
TXN953607,PMT553607,SL101284,BOR202147,2026-01-22,2026-01-23,PMT,Payment,$88.00,ACH Auto-Debit,
TXN929600,PMT529600,SL100720,BOR200701,2025-10-18,2025-10-19,PMT,Payment,74.6,ACH Auto-Debit,
TXN991365,PMT591365,SL102215,BOR201717,2021-02-20,2021-02-22,PMT,Payment,200.46,Manual - Web,
TXN956515,PMT556515,SL101349,BOR201077,2022-02-22,2022-02-23,PMT,Payment,345.9,ACH Auto-Debit,
TXN982668,PMT582668,SL101991,BOR202098,2026-02-27,2026-03-01,PMT,Payment,439.17,Payroll Deduct,
TXN931737,PMT531737,SL100766,BOR200381,2024-05-29,2024-05-30,pmt,Payment,164.28,Manual - Web,
TXN970920,PMT570920,SL101703,BOR200391,2023-05-24,2023-05-25,PMT,Payment,104.98,Manual - Phone,
TXN953794,PMT553794,SL101288,BOR200475,2022-02-07,2022-02-08,PMT,Payment,89.99,ACH Auto-Debit,
TXN941968,PMT541968,SL101009,BOR200071,2022-05-28,2022-05-30,PMT,Payment,107.04,ACH Auto-Debit,
TXN1002606,PMT602606,SL102487,BOR200122,2025-05-14,2025-05-16,PMT,Payment,171.89,ACH Auto-Debit,
TXN910934,PMT510934,SL100267,BOR200126,2023-08-26,2023-08-26,PMT,Payment,23.02,Manual - Phone,
TXN933285,PMT533285,SL100801,BOR201509,2022-08-29,2022-08-29,PMT,Payment,115.05,Manual - Web,
TXN939860,PMT539860,SL100962,BOR201427,2023-08-29,2023-08-31,PMT,Payment,130.21,ACH Auto-Debit,
TXN961728,PMT561728,SL101474,BOR200682,2026-08-17,2026-08-17,PMT,Payment,287.98,ACH Auto-Debit,
TXN994098,PMT594098,SL102273,BOR201837,2025-07-22,2025-07-24,PMT,Payment,84.37,ACH Auto-Debit,
TXN997286,PMT597286,SL102353,BOR202172,2023-01-31,2023-01-31,PMT,Payment,227.79,ACH Auto-Debit,
TXN931739,PMT531739,SL100766,BOR200381,2024-07-24,2024-07-26,PMT,Payment,164.28,ACH Auto-Debit,
TXN954717,PMT554716,SL101311,BOR202041,2024-12-12,2024-12-12,REV,Reversal,-212.98,Manual - Phone,Bank Error
TXN990625,PMT590625,SL102192,BOR200281,2024-11-16,2024-11-18,PMT,Payment,135.99,Manual - Phone,
TXN998536,PMT598536,SL102384,BOR201729,2023-09-20,2023-09-21,PMT,Payment,71.9,Payroll Deduct,
TXN990606,PMT590606,SL102192,BOR200281,2023-03-17,2023-03-18,PMT,Payment,135.99,Manual - Web,
TXN952361,PMT552361,SL101255,BOR200016,2024-11-08,2024-11-09,PMT,Payment,380.01,Check,
TXN958633,PMT558633,SL101400,BOR200390,2024-04-06,2024-04-06,PMT,Payment,243.02,Manual - Phone,
TXN942669,PMT542669,SL101024,BOR200369,2025-11-27,2025-11-29,PMT,Payment,182.26,Check,
TXN913570,PMT513570,SL100329,BOR201253,2025-11-14,2025-11-16,PMT,Payment,25.0,ACH Auto-Debit,
TXN999423,FEE799423,SL102407,BOR201620,2022-11-30,2022-11-30,FEE,Fee,18.2,,
TXN997811,PMT597811,SL102366,BOR200013,2022-04-06,2022-04-08,PMT,Payment,41.27,ACH Auto-Debit,
TXN951699,PMT551699,SL101239,BOR201613,2024-03-17,2024-03-19,PMT,Payment,121.83,ACH Auto-Debit,
TXN968541,PMT568541,SL101642,BOR200981,2021-04-05,2021-04-06,PMT,Payment,142.39,ACH Auto-Debit,
TXN936590,PMT536590,SL100879,BOR200317,2025-10-06,2025-10-06,PMT,Payment,149.37,ACH Auto-Debit,
TXN995871,PMT595871,SL102320,BOR201849,2024-09-04,2024-09-04,PMT,Payment,138.87,Payroll Deduct,
TXN941566,PMT541566,SL101000,BOR200220,2024-06-18,2024-06-20,PMT,Payment,169.73,ACH Auto-Debit,
TXN971404,PMT571404,SL101714,BOR200726,2021-02-08,2021-02-10,PMT,Payment,25.0,Manual - Phone,
TXN947734,PMT547734,SL101135,BOR200477,2022-10-11,2022-10-11,PMT,Payment,91.17,ACH Auto-Debit,
TXN979602,PMT579602,SL101914,BOR202275,2025-04-05,2025-04-06,PMT,Payment,194.61,Manual - Web,
TXN955558,PMT555558,SL101327,BOR200073,2022-01-23,2022-01-24,PMT,Payment,97.39,ACH Auto-Debit,
TXN952632,PMT552632,SL101262,BOR200735,2026-08-25,2026-08-25,PMT,Payment,182.49,Manual - Phone,
TXN940905,PMT540905,SL100985,BOR201277,2025-11-24,2025-11-25,PMT,Payment,257.33,Payroll Deduct,
TXN904695,PMT504695,SL100114,BOR201756,2024-03-16,2024-03-16,PMT,Payment,25.0,ACH Auto-Debit,
TXN904211,PMT504211,SL100101,BOR201968,2026-06-29,2026-06-30,PMT,Payment,62.66,ACH Auto-Debit,
TXN933493,PMT533492,SL100804,BOR201184,2024-08-13,2024-08-15,REV,Reversal,-226.15,Payroll Deduct,Customer Dispute
