loan_id,borrower_id,month_end_date,repayment_type,current_balance,delinquency_bucket,dpd,payment_amount,loan_status,state,original_balance,origination_date
SL102204,BOR201872,2025-05-01,PI,38625.86,current,0.0,508.35,Active,CT,44095.17,2022-06-09
SL100651,BOR201063,2022-05-01,PI,8182.16,Current,0.0,131.39,Active,WA,10284.4,2020-08-08
SL101023,BOR201409,2025-09-01,PI,11966.14,Current,0.0,213.23,Active,MD,14524.9,2024-09-08
SL100878,BOR201403,2025-07-01,PI,10760.77,Current,0.0,158.42,Active,MD,16251.09,2022-01-15
SL101405,BOR202271,2025-03-01,FP,7948.49,Current,0.0,25.0,Active,IN,7973.49,2025-02-23
SL101646,BOR201883,2026-05-01,PI,734.23,Current,0.0,110.89,Active,MO,7570.8,2018-09-09
SL100003,BOR202257,05/01/2025,PI,7493.92,Current,0.0,281.34,Active,MA,15046.88,2021-12-16
SL100352,BOR202032,2025-08-01,FP,24840.12,Current,0.0,25.0,Active,TX,25190.12,2024-06-28
SL100706,BOR201969,2026-04-01,PI,33349.29,Current,0.0,389.31,Active,NC,32999.9,2024-12-15
SL100427,BOR200255,2026-08-01,PI,3826.59,Current,0.0,53.34,Active,NC,4946.73,2024-11-25
SL102475,BOR201839,2024-09-01,FD,17899.47,Current,0.0,0.0,Active,OK,15147.01,2023-01-05
SL101230,BOR200359,2024-05-01,PI,18133.71,Current,0.0,305.01,Active,CO,21658.81,2021-12-15
SL100182,BOR200455,2022-12-01,FD,9773.04,Current,0.0,0.0,Active,SC,8141.9,2021-03-26
SL101967,BOR200530,2024-07-01,FP,16705.25,Current,0.0,25.0,Active,NC,16730.25,2024-06-11
SL102441,BOR200953,2025-04-01,PI,4531.98,Current,0.0,54.75,Active,MI,4738.13,2022-12-13
SL101401,BOR202170,2025-05-01,FP,7174.48,Current,0.0,25.0,Active,CO,7224.48,2025-03-06
SL100241,BOR200061,2022-02-01,FD,27969.6,Current,0.0,0.0,Active,GA,25861.34,2021-03-17
SL101977,BOR201701,2025-11-01,PI,2809.86,Current,0.0,119.86,Active,FL,9009.61,2019-04-04
SL100858,BOR201278,2025-06-01,PI,1370.04,Current,0.0,119.46,Active,KY,7193.54,2020-01-15
SL101868,BOR201316,2025-04-01,FD,8608.39,Current,0.0,0.0,Active,MD,7764.54,2023-07-03
SL102356,BOR201531,2022-07-01,IO,17020.46,Current,0.0,85.5,Active,WI,17447.96,2022-02-04
SL101634,BOR200619,2024-12-01,PI,2887.09,90-119 DPD,105.0,0.0,Active,CA,6808.87,2019-05-20
SL100382,BOR201009,2026-05-01,FD,20494.82,Current,0.0,0.0,Active,OK,14112.61,2022-12-02
SL100013,BOR201921,2024-12-01,PI,3851.9,Current,0.0,120.42,Active,NC,8994.76,2019-09-17
SL102193,BOR201429,2023-06-01,PI,5637.95,Current,0.0,95.58,Active,CT,7695.51,2019-01-12
SL100250,BOR200997,2026-03-01,FP,5257.43,1-29 DPD,15.0,0.0,Active,AL,5834.46,2024-01-10
SL100397,BOR200819,2025-02-01,FP,12372.64,Current,0.0,25.0,Active,MI,12472.64,2024-10-18
SL102088,BOR201043,2022-03-01,PI,9459.62,Current,0.0,146.79,Active,WI,10556.02,2019-12-25
SL101566,BOR202296,2023-12-01,PI,5659.27,Current,0.0,300.28,Active,MN,15835.3,2019-08-01
SL101091,BOR201004,2024-03-01,PI,6364.3,Current,0.0,457.03,Active,PA,23152.33,2020-04-26
SL100149,BOR200573,2023-06-01,PI,3675.54,Current,0.0,70.0,Active,MD,5007.55,2018-07-27
SL100688,BOR200157,2021-04-01,PI,18734.66,Current,0.0,244.29,Active,VA,19467.53,2020-04-01
SL101781,BOR201401,2023-07-01,PI,7844.61,Current,0.0,89.93,Active,AL,10542.51,2019-05-13
SL101433,BOR200897,2022-06-01,PI,8457.99,1-29 dpd,15.0,0.0,Active,WA,12447.18,2019-02-11
SL101247,BOR200721,2022-12-01,FD,16671.54,Current,0.0,0.0,Active,MD,15142.37,2019-11-03
SL100110,BOR201948,2024-04-01,FP,19305.51,Current,0.0,25.0,Active,KY,19430.51,2023-11-27
SL100687,BOR201564,2023-01-01,IO,25976.37,Current,0.0,135.81,Active,GA,28692.57,2021-05-24
SL101044,BOR200866,2023-04-01,FP,13937.07,current,0.0,25.0,Active,WA,14262.07,2022-03-26
SL101095,BOR201614,2021-10-01,FP,28397.32,Current,0.0,25.0,Active,PA,28432.61,2020-08-19
SL102132,BOR201688,2022-05-01,IO,7711.11,Current,0.0,60.44,Active,CO,8194.63,2021-09-20
SL102243,BOR201732,2021-09-01,IO,11131.68,30-59 DPD,45.0,0.0,Active,AZ,11331.29,2019-12-14
SL102302,BOR202105,2024-02-01,FD,25700.3,Current,0.0,0.0,Active,LA,18488.18,2020-10-21
SL100292,BOR202111,2025-07-01,PI,3592.16,Current,0.0,82.26,Active,UT,5237.36,2023-11-22
SL100623,BOR200764,2025-07-01,PI,3993.57,Current,0.0,79.2,Active,NC,4785.57,2024-09-11
SL100165,BOR200844,2024-12-01,IO,15458.29,Current,0.0,74.68,Active,MA,16503.81,2023-10-07
SL102300,BOR201140,2025-03-01,PI,4230.94,Current,0.0,81.67,Active,MO,6314.28,2021-04-16
SL101045,BOR200724,2022-04-01,PI,18750.97,30-59 DPD,45.0,0.0,Active,MD,18855.08,2018-10-18
SL101012,BOR202279,2026-07-01,PI,3995.9,Current,0.0,57.16,Active,WA,6773.51,2019-04-04
SL100311,BOR201310,2021-08-01,IO,3908.01,Current,0.0,37.5,Active,NC,4170.51,2019-02-27
SL102000,BOR202078,2026-03-01,PI,8377.81,Current,0.0,105.94,Active,GA,10193.29,2023-04-16
SL100242,BOR201385,2026-01-01,PI,5475.42,Charged-Off,,0.0,Charged Off,GA,6608.04,2019-09-29
SL100786,BOR201454,2025-04-01,PI,8787.04,Current,0.0,268.02,Active,WI,17185.09,2018-10-17
SL100638,BOR200227,2023-04-01,PI,19845.99,Current,0.0,276.08,Active,OR,27300.15,2019-03-28
SL100647,BOR200486,2025-01-01,FP,15345.62,Current,0.0,25.0,Active,GA,15610.87,2023-02-18
SL101331,BOR200648,2024-05-01,IO,5989.04,Current,0.0,53.98,Active,CO,6043.02,2024-04-09
SL101451,BOR201346,2022-07-01,FD,19541.99,Current,0.0,0.0,Active,SC,18110.15,2021-05-23
SL100174,BOR200869,2025-03-01,PI,5005.08,Current,0.0,186.65, Active  ,CA,14106.35,2020-10-05
SL100022,BOR200415,2025-09-01,PI,5127.34,Current,0.0,129.35,Active,NC,12168.55,2018-08-30
SL101407,BOR200988,2024-09-01,FP,3624.76,Current,0.0,25.0,Active,CA,4399.76,2022-02-08
SL102447,BOR200787,2026-01-01,FP,13254.34,current,0.0,25.0,Active,SC,13777.99,2023-06-06
SL101921,BOR201196,2022-04-01,FD,20278.75,Current,0.0,0.0,Active,TN,17595.14,2019-05-31
SL100485,BOR200466,02/01/2025,FD,8306.97,Current,0.0,0.0,Active,VA,7381.27,2023-12-26
SL100207,BOR200656,2025-12-01,PI,5441.2,Current,0.0,185.81, Active  ,UT,13041.75,2020-08-26
SL100907,BOR200587,2022-11-01,FD,15637.8,Current,0.0,0.0,Active,WI,13357.01,2021-06-11
SL101948,BOR200687,2024-12-01,PI,6862.08,Charged-Off,,0.0,Charged Off,MO,9314.86,2019-08-25
SL102256,BOR201664,2021-06-01,PI,20894.68,Current,0.0,178.0,Active,CO,21784.68,2019-07-04
SL101744,BOR201655,2023-01-01,IO,8418.44,Current,0.0,83.91,Active,TX,10019.06,2021-04-26
SL100351,BOR200065,2021-02-01,FD,17299.82,Current,0.0,0.0,Active,UT,17138.86,2019-09-18
SL101389,BOR201986,2022-09-01,PI,7109.2,Current,0.0,91.75,Active,FL,8689.97,2021-01-22
SL102314,BOR200086,2021-11-01,PI,12268.63,Current,0.0,235.59,Active,OK,14624.53,2019-02-21
SL100188,BOR201829,2026-07-01,PI,2031.31,Current,0.0,50.22,Active,NY,4732.22,2018-08-29
SL102311,BOR200617,2022-04-01,PI,9359.25,Current,0.0,131.66,Active,AZ,11334.15,2018-10-26
SL101788,BOR202093,2022-08-01,FD,16580.68,Current,0.0,0.0,Active,OH,16453.3,2022-07-18
SL102197,BOR200873,2023-04-01,FD,17563.29,Current,0.0,0.0,Active,NY,16197.95,2022-04-30
SL102148,BOR201760,2025-10-01,PI,13269.4,Current,0.0,214.69,Active,NY,15347.23,2023-04-12
SL100495,BOR201179,2024-02-01,FD,7857.98,Current,0.0,0.0,Active,CO,7151.44,2022-04-05
SL101807,BOR201820,2023-03-01,PI,4222.1,Current,0.0,61.3,Active,MI,4065.85,2022-05-02
SL100628,BOR200750,2022-04-01,IO,9506.91,150-179 DPD,165.0,0.0,Active,TX,8685.02,2020-10-05
SL100103,BOR200168,2022-08-01,FD,9976.48,Current,0.0,0.0,Active,AZ,8973.59,2020-12-22
SL100190,BOR200318,2025-04-01,IO,15174.99,Current,0.0,99.85,Active,TN,16972.29,2023-10-28
SL101301,BOR201468,2026-08-01,PI,4550.14,Current,0.0,58.09,Active,IL,5313.58,2022-05-18
SL100656,BOR201768,2022-05-01,FP,4303.22,Current,0.0,25.0,Active,WA,4401.26,2021-11-21
SL100603,BOR201341,2025-10-01,PI,12783.76,Current,0.0,179.51,Active,OK,17023.53,2023-07-12
SL100283,BOR201055,2022-12-01,PI,6517.92,Current,0.0,120.23,Active,LA,8506.37,2019-05-30
SL100185,BOR200736,2022-09-01,PI,15913.0,Current,0.0,312.69,Active,TX,21016.04,2019-06-24
SL101789,BOR201977,2026-03-01,PI,11964.13,Charged-Off,,0.0,Charged Off,IL,12822.45,2020-02-19
SL102117,BOR201432,2022-12-01,FD,11454.69,Current,0.0,0.0,Active,WI,9833.03,2021-06-27
SL102379,BOR202167,2026-03-01,PI,9500.77,Current,0.0,76.11,Active,WI,6557.86,2021-02-28
SL100040,BOR201773,2023-06-01,PI,47932.78,Current,0.0,586.12,Active,OR,50863.38,2023-01-05
SL100819,BOR202192,2026-06-01,PI,7222.74,Current,0.0,178.39,Active,NJ,13386.29,2022-07-22
SL101490,BOR201833,2025-09-01,PI,11881.11,Current,0.0,116.42,Active,MD,9751.68,2020-11-09
SL101349,BOR201077,2022-12-01,PI,16455.64,Current,0.0,345.9,Active,WA,21330.21,2020-05-21
SL101343,BOR200316,2025-05-01,PI,5294.6,Current,0.0,103.3,Active,VA,6271.26,2023-12-30
SL102198,BOR200300,2026-04-01,PI,4883.99,Current,0.0,443.43,Active,MO,23497.83,2018-11-08
SL102296,BOR200541,2023-11-01,PI,15896.46,Current,0.0,288.34,Active,NY,20812.13,2021-04-17
SL100711,BOR202007,2023-02-01,IO,10310.54,Current,0.0,86.19,Active,CO,11647.34,2019-04-10
SL101369,BOR201940,2024-07-01,IO,11915.23,Current,0.0,52.63,Active,MN,13758.49,2021-06-11
SL100815,BOR200519,2024-09-01,PI,3864.88,Current,0.0,71.98,Active,TN,6204.97,2021-11-08
SL100231,BOR200215,2026-01-01,PI,11648.14,Current,0.0,98.62,Active,CA,12156.57,2022-06-15
SL101621,BOR201541,2025-08-01,PI,7055.88,Current,0.0,197.76,Active,FL,17770.72,2019-03-21
SL100886,BOR202235,2023-12-01,FP,24811.72,Current,0.0,25.0,Active,AZ,23957.61,2022-05-02
SL101368,BOR200999,2024-04-01,FP,11510.32,Current,0.0,25.0,Active,IN,11810.32,2023-04-18
SL100203,BOR200601,2026-04-01,PI,11901.33,Charged-Off,,0.0,Charged Off,CT,14691.51,2020-11-14
SL101639,BOR202289,2024-06-01,PI,3536.59,Current,0.0,58.1,Active,WA,4574.65,2020-05-19
SL100477,BOR202224,2025-08-01,PI,7053.86,Current,0.0,124.59,Active,AL,13366.09,2020-10-29
SL101130,BOR201402,2024-01-01,PI,18746.17,Current,0.0,383.31,Active,NC,24600.58,2022-04-26
SL101995,BOR200273,2023-02-01,IO,17345.45,Current,0.0,156.2,Active,UT,17501.65,2023-01-24
SL100592,BOR200296,2026-07-01,PI,0.0,Current,0.0,353.01,Paid Off,CA,16878.91,2021-09-10
SL101914,BOR202275,2022-02-01,PI,13158.0,Current,0.0,194.61,Active,TX,12634.88,2019-02-16
SL100293,BOR200152,2021-04-01,PI,12299.3,Current,0.0,144.85,Active,AL,12733.85,2018-07-17
SL101525,BOR200339,2024-09-01,PI,4809.15,Current,0.0,143.16,Active,WI,9211.75,2020-01-25
SL101469,BOR200675,2025-08-01,PI,22623.03,Current,0.0,205.99,Active,CT,22719.57,2021-05-06
SL101443,BOR201275,2021-02-01,FD,25374.41,Current,0.0,0.0,Active,GA,25188.64,2019-08-01
SL100869,BOR201267,2022-05-01,PI,12574.84,Current,0.0,175.39,Active,IL,14853.53,2019-05-04
SL100685,BOR200831,2025-10-01,PI,14940.53,Current,0.0,192.75,Active,MA,17310.85,2022-06-15
SL100740,BOR202304,2024-06-01,PI,14444.47,Current,0.0,285.19,Active,NY,18932.95,2018-11-30
SL101593,BOR200508,2024-05-01,PI,8453.18,Current,0.0,133.12,Active,FL,11438.6,2021-12-21
SL101104,BOR200925,2026-09-01,PI,18106.67,1-29 dpd,15.0,0.0,Active,TN,26900.37,2023-12-01
SL101142,BOR201681,2024-07-01,PI,20487.39,Current,0.0,173.72,Active,MO,20196.43,2023-05-16
SL101644,BOR202287,2026-04-01,PI,4293.62,Current,0.0,355.82,Active,OK,16867.6,2020-10-01
SL102136,BOR200633,2024-10-01,PI,4702.97,Current,0.0,66.38,Active,SC,7293.69,2020-10-09
SL102498,BOR200102,2024-02-01,PI,12228.71,Current,0.0,103.78,Active,OH,12826.4,2021-04-21
SL100480,BOR200327,2025-04-01,PI,8135.15,Current,0.0,95.06,Active,TN,8427.98,2024-10-03
SL101129,BOR200266,2023-03-01,PI,14321.2,Current,0.0,266.92,Active,TX,21261.12,2019-09-08
SL100260,BOR201916,2025-01-01,PI,16380.48,Current,0.0,337.04,Active,CT,16304.84,2021-03-02
SL101716,BOR200998,2023-08-01,PI,11943.57,Current,0.0,207.74,Active,GA,17137.07,2021-07-26
SL100428,BOR200718,2022-12-01,PI,7405.73,Current,0.0,149.43,Active,VA,8976.17,2019-06-28
SL101447,BOR201627,2026-06-01,,26259.07,Current,0.0,550.33,Active,AL,28979.17,2023-08-16
SL102198,BOR200300,2021-09-01,IO,22907.51,1-29 DPD,15.0,0.0,Active,MO,23497.83,2018-11-08
SL101862,BOR202002,2022-07-01,IO,7814.4,Current,0.0,84.96,Active,WA,9022.33,2019-11-24
SL101330,BOR201957,2023-12-01,FP,12915.33,Current,0.0,25.0,Active,CT,13290.33,2022-09-13
SL102464,BOR200418,2024-05-01,FP,14766.74,90-119 DPD,105.0,0.0,Active,NY,14274.47,2023-02-21
SL100075,BOR201223,2023-05-01,FD,13596.5,Current,0.0,0.0, Active  ,MA,11207.46,2019-10-11
SL101502,BOR201236,2023-08-01,PI,11634.08,Current,0.0,184.42,Active,NY,12187.34,2023-05-31
SL101189,BOR200950,2026-06-01,PI,3982.3,Current,0.0,148.47,Active,OK,9834.35,2020-12-04
SL101731,BOR200259,2023-06-01,FD,11183.87,Current,0.0,0.0,Active,AL,11033.49,2023-04-07
SL102255,BOR201989,2024-12-01,PI,7244.13,Current,0.0,184.19,Active,PA,15089.42,2018-08-14
SL100869,BOR201267,2023-01-01,PI,11171.72,Current,0.0,175.39,Active,IL,14853.53,2019-05-04
SL102147,BOR200522,07/01/2026,FD,9495.14,Current,0.0,0.0,Active,SC,7838.04,2024-10-21
SL102346,BOR201259,2025-05-01,PI,8888.89,Current,0.0,98.85,Active,TX,10768.7,2023-04-01
SL100411,BOR200062,2022-12-01,PI,4474.41,Current,0.0,171.75,Active,WI,7977.96,2019-02-03
SL100451,BOR201210,2025-04-01,PI,10315.79,Current,0.0,130.31,Active,CA,16598.94,2020-01-11
SL100555,BOR200136,2022-03-01,IO,8743.55,Current,0.0,65.99,Active,IL,9540.45,2020-10-22
SL102233,BOR200234,2022-07-01,PI,8224.78,Current,0.0,117.78,Active,TX,10344.82,2018-07-20
SL102250,BOR200674,2024-06-01,FD,12518.66,Current,0.0,0.0,Active,TN,11240.06,2023-04-07
SL102212,BOR201068,2025-05-01,FD,12826.0,Current,0.0,0.0,Active,CT,12633.63,2025-02-03
SL101801,BOR201598,2026-08-01,PI,3939.4,Current,0.0,132.07,Active,FL,8430.12,2021-09-16
SL101584,BOR201070,2023-06-01,FD,13145.29,Current,0.0,0.0,Active,PA,12301.82,2022-06-01
SL101144,BOR200103,2024-10-01,PI,9345.43,Current,0.0,83.89,Active,FL,10347.56,2020-03-03
SL101902,BOR201530,2021-11-01,IO,6098.88,Current,0.0,62.65,Active,MN,6600.67,2020-12-21
SL101064,BOR200640,2024-10-01,IO,14172.69,current,0.0,133.17,Active,NJ,19393.75,2021-05-11
SL100784,BOR200461,2024-05-01,IO,8501.07,Current,0.0,80.07,Active,TN,9392.78,2023-02-22
SL101480,BOR201300,2023-07-01,PI,23271.02,60-89 DPD,75.0,0.0,Active,IN,22512.63,2022-07-03
SL100545,BOR200595,2023-11-01,PI,11344.06,Current,0.0,160.21,Active,SC,11678.28,2019-01-27
SL101641,BOR200579,2023-03-01,IO,9887.08,Current,0.0,43.59,Active,IL,10419.94,2019-11-06
SL100368,BOR200702,2023-06-01,PI,15109.68,Current,0.0,207.56,Active,OK,19582.05,2019-04-25
SL100115,BOR202295,2026-01-01,FP,22385.42,Current,0.0,25.0,Active,GA,22810.42,2024-08-30
SL100589,BOR200527,2025-12-01,PI,4163.78,Current,0.0,114.95,Active,TN,8038.97,2019-01-29
SL100895,BOR201095,2025-11-01,PI,4927.98,Current,0.0,214.76,Active,WI,15318.56,2020-09-10
SL101286,BOR200520,2025-08-01,PI,5509.97,Current,0.0,122.31,Active,KY,9622.06,2020-11-09
SL101448,BOR200846,2022-09-01,PI,5754.14,Current,0.0,92.72,Active,WI,6681.34,2021-11-17
SL101570,BOR201562,2022-11-01,IO,13187.53,Current,0.0,80.15,Active,CA,14550.08,2021-06-04
SL102022,BOR200499,2024-02-01,PI,4893.71,Current,0.0,287.32,Active,MO,14840.36,2020-02-11
SL101664,BOR201680,2025-01-01,FP,12669.37,Current,0.0,25.0,Active,VA,12869.37,2024-05-08
SL100053,BOR200345,2024-10-01,PI,2543.41,Current,0.0,84.88,Active,GA,5175.34,2018-07-02
SL100884,BOR201080,2025-12-01,PI,17791.71,Current,0.0,224.88,Active,OK,16152.4,2020-07-09
SL100638,BOR200227,2023-10-01,PI,19030.58,1-29 DPD,15.0,0.0,Active,OR,27300.15,2019-03-28
SL100104,BOR200022,2026-07-01,PI,403.12,Current,0.0,244.73,Active,SC,14328.09,2019-07-25
SL102124,BOR200442,2024-07-01,PI,1462.42,Current,0.0,234.95,Active,IL,11065.9,2020-11-13
SL101908,BOR200798,2024-08-01,FP,4558.4,Current,0.0,25.0,Active,PA,5633.4,2020-12-14
SL102340,BOR200350,2025-10-01,PI,8018.59,Current,0.0,68.54,Active,PA,7317.25,2020-02-06
SL101663,BOR200514,2026-07-01,PI,3709.37,Current,0.0,54.37,Active,MD,5159.33,2021-10-15
SL100448,BOR201874,2026-02-01,FP,8949.97,Current,0.0,25.0,Active,GA,9624.97,2023-11-27
SL101451,BOR201346,2024-08-01,,11135.93,Current,0.0,354.69,Active,SC,18110.15,2021-05-23
SL100037,BOR200821,2026-01-01,FD,28142.82,Current,0.0,0.0,Active,CO,25202.38,2024-06-13
SL102407,BOR201620,2025-01-01,PI,14507.0,Current,0.0,202.81,Active,WA,16521.15,2020-01-20
SL102007,BOR201646,2023-11-01,PI,6036.91,Current,0.0,105.31,Active,UT,7827.18,2022-06-11
SL100539,BOR201782,2023-09-01,IO,21914.28,Current,0.0,202.12,Active,NC,22520.64,2023-06-20
SL101848,BOR200863,2024-03-01,FP,10318.45,1-29 DPD,15.0,0.0,Active,MA,10906.98,2020-02-06
SL102416,BOR201292,2021-03-01,FP,8841.84,Current,0.0,25.0,Active,WA,8891.84,2019-05-09
SL100087,BOR201355,2026-02-01,PI,2795.49,Current,0.0,80.79,Active,SC,6488.0,2019-09-24
SL101369,BOR201940,2025-04-01,PI,10839.54,1-29 DPD,15.0,0.0,Active,MN,13758.49,2021-06-11
SL100613,BOR201048,2021-10-01,FD,12662.62,Current,0.0,0.0,Active,SC,12156.6,2020-10-18
SL101395,BOR201707,2023-07-01,FD,13513.38,Current,0.0,0.0,Active,WA,11251.39,2020-02-21
SL102416,BOR201292,2026-06-01,PI,6205.05,Current,0.0,120.88,Active,WA,8891.84,2019-05-09
SL100062,BOR201025,2024-01-01,PI,5942.72,Current,0.0,126.89,Active,MI,9268.49,2019-07-28
SL100337,BOR201490,2026-08-01,PI,7003.16,Charged-Off,,0.0,Charged Off,WA,12299.66,2019-05-02
SL102083,BOR201491,2022-01-01,IO,8345.22,Current,0.0,59.13,Active,SC,8936.91,2020-10-13
SL100391,BOR200568,2021-10-01,IO,8196.02,Current,0.0,70.78,Active,OH,8693.78,2020-07-22
SL101408,BOR200850,2026-04-01,FP,17018.44,Current,0.0,25.0,Active,WI,17182.79,2024-02-15
SL102099,BOR200838,2021-09-01,PI,6470.48,Current,0.0,149.3,Active,SC,7268.72,2019-07-12
SL100716,BOR200722,05/01/2025,PI,7312.39,Current,0.0,124.71,Active,VA,12288.57,2021-05-04
SL100178,BOR201687,2025-12-01,FD,8728.89,Current,0.0,0.0,Active,NY,7435.88,2023-11-17
SL101369,BOR201940,2022-05-01,IO,13283.61,Current,0.0,52.63,Active,MN,13758.49,2021-06-11
SL100527,BOR201525,2023-08-01,PI,13732.82,150-179 DPD,165.0,0.0, Active  ,TN,10627.28,2020-09-13
SL101302,BOR201674,2025-01-01,,19320.16,30-59 DPD,45.0,0.0,Active,MD,18992.72,2024-11-07
SL101203,BOR201460,2023-01-01,PI,16276.85,Current,0.0,181.99,Active,MD,16822.82,2022-10-24
SL101807,BOR201820,2026-08-01,PI,1784.3,Current,0.0,61.3,Active,MI,4065.85,2022-05-02
SL102184,BOR200032,2026-03-01,PI,9598.41,Current,0.0,96.64,Active,TX,11031.59,2023-05-31
SL100232,BOR201047,12/01/2024,PI,9357.4,Current,0.0,279.18,Active,MI,14302.59,2020-07-27
SL101538,BOR201645,2025-12-01,PI,6951.55,Current,0.0,128.1,Active,WA,11914.03,2021-01-29
SL100117,BOR200375,2024-12-01,FP,11634.86,Current,0.0,25.0,Active,LA,11212.24,2021-08-28
SL100323,BOR201345,2023-09-01,PI,7927.73,Current,0.0,62.71,Active,TN,7760.12,2018-11-06
SL100724,BOR202252,2025-03-01,PI,5364.73,Current,0.0,83.28,Active,NC,7731.79,2018-10-06
SL100606,BOR201629,2023-11-01,PI,17591.42,Current,0.0,454.54,Active,IN,21387.93,2021-11-17
SL100936,BOR200947,2021-02-01,IO,22978.89,Current,0.0,129.6,Active,MN,23108.49,2019-12-02
SL100947,BOR200007,2021-09-01,FD,10354.6,Current,0.0,0.0,Active,UT,9938.66,2021-04-11
SL100240,BOR201870,2026-07-01,PI,0.0,Current,0.0,236.13,Paid Off,OR,12561.32,2019-02-25
SL100725,BOR202078,2026-06-01,IO,10697.95,Current,0.0,46.98,Active,FL,11505.28,2024-07-12
SL101185,BOR202081,2024-10-01,FD,13388.15,Current,0.0,0.0,Active,AL,10748.76,2022-03-11
SL102115,BOR200932,2022-06-01,FP,7533.98,Current,0.0,25.0,Active,UT,7896.31,2020-09-10
SL101680,BOR200627,2023-12-01,PI,2909.73,1-29 DPD,15.0,0.0,Active,MI,4295.35,2018-10-15
SL100722,BOR200686,2024-08-01,PI,8171.76,Current,0.0,114.36,Active,VA,12907.22,2018-10-28
SL101064,BOR200640,2023-04-01,IO,16330.84,Current,0.0,133.17,Active,NJ,19393.75,2021-05-11
SL102324,BOR201634,2024-03-01,PI,6525.47,Current,0.0,190.92,Active,CT,12653.64,2021-03-27
SL101810,BOR201243,2024-10-01,PI,11100.27,Current,0.0,129.02,Active,OK,15260.01,2018-10-26
SL101189,BOR200950,2025-02-01,PI,6357.82,Current,0.0,148.47,Active,OK,9834.35,2020-12-04
SL101006,BOR201973,2023-07-01,PI,10993.47,Current,0.0,120.43,Active,WI,14027.84,2018-10-11
SL100741,BOR201551,2021-06-01,PI,14718.36,Current,0.0,237.51,Active,WI,15905.91,2018-08-25
SL100588,BOR201692,2022-08-01,PI,7939.37,Current,0.0,150.07,Active,MO,10040.35,2021-06-20
SL102044,BOR200407,2022-02-01,FD,16373.35,Current,0.0,0.0,Active,PA,15601.23,2021-08-25
SL100302,BOR200213,2023-12-01,IO,7991.92,Current,0.0,71.88,Active,GA,8783.19,2022-11-30
SL100418,BOR201821,2024-04-01,FP,10563.08,Current,0.0,25.0,Active,NJ,10813.08,2023-06-22
SL102233,BOR200234,2026-09-01,PI,2486.29,Current,0.0,117.78,Active,TX,10344.82,2018-07-20
SL100045,BOR201569,2026-07-01,PI,11583.75,Current,0.0,129.1,Active,WA,13748.61,2024-11-03
SL101878,BOR201274,2021-06-01,PI,8362.53,Current,0.0,66.82,Active,CO,8595.86,2019-03-07
SL100215,BOR202243,2023-12-01,PI,7333.66,Current,0.0,186.92,Active,MO,9757.63,2019-01-02
SL102331,BOR201085,2021-05-01,,14688.8,Current,0.0,92.36,Active,IN,15058.24,2019-12-03
SL100319,BOR202264,2021-10-01,IO,8610.23,Current,0.0,42.86,Active,CO,8867.39,2021-04-08
SL100285,BOR202083,2022-02-01,PI,2627.97,Current,0.0,71.0,Active,LA,3550.97,2020-10-27
SL101255,BOR200016,2024-10-01,PI,9222.21,Current,0.0,380.01,Active,CO,26322.66,2020-09-27
SL100473,BOR201656,2024-06-01,PI,6137.24,Current,0.0,97.73,Active,NC,6991.12,2023-08-08
SL102177,BOR201961,2022-10-01,,15723.2,Current,0.0,181.29,Active,MN,17958.61,2018-12-14
SL101565,BOR202226,2026-07-01,IO,15580.18,Current,0.0,83.76,Active,AL,16752.82,2025-05-06
SL100009,BOR202094,2025-11-01,FP,11295.42,1-29 DPD,15.0,0.0,Active,IL,11872.26,2023-07-30
SL101335,BOR201508,2023-04-01,PI,13281.33,Current,0.0,183.14,Active,UT,14563.31,2022-09-19
SL102302,BOR202105,2021-02-01,FD,18653.5,Current,0.0,0.0,Active,LA,18488.18,2020-10-21
SL100786,BOR201454,2021-06-01,IO,17071.01,Current,0.0,114.85,Active,WI,17185.09,2018-10-17
SL100503,BOR201708,2021-03-01,PI,12000.33,Current,0.0,96.49,Active,MN,12193.31,2020-05-16
SL101123,BOR201898,2024-08-01,PI,15991.2,Current,0.0,174.29,Active,MD,20509.49,2020-11-28
SL100125,BOR201136,2024-02-01,FP,28117.79,Current,0.0,25.0,Active,SC,28779.14,2020-07-29
SL102115,BOR200932,2021-07-01,FP,7746.31,Current,0.0,25.0,Active,UT,7896.31,2020-09-10
SL101207,BOR201422,2025-12-01,PI,10132.97,Current,0.0,190.52,Active,WI,11181.96,2025-05-14
SL101780,BOR201229,2024-12-01,PI,2288.88,Current,0.0,88.29,Active,OR,4456.91,2019-06-12
SL101786,BOR201078,2026-07-01,PI,6723.52,Current,0.0,124.47,Active,GA,10951.7,2022-02-10
SL100072,BOR200774,2022-02-01,FD,15505.13,Current,0.0,0.0,Active,TX,14591.35,2019-02-09
SL102407,BOR201620,2025-03-01,PI,14101.38,Current,0.0,202.81, Active  ,WA,16521.15,2020-01-20
SL100240,BOR201870,2022-05-01,IO,11750.76,Current,0.0,50.66,Active,OR,12561.32,2019-02-25
SL101748,BOR202212,2024-05-01,PI,15402.21,Current,0.0,193.07,Active,OK,17549.19,2021-11-27
SL101905,BOR201711,2022-08-01,PI,5242.61,Current,0.0,113.54,Active,VA,6087.03,2021-09-02
SL101977,BOR201701,2022-10-01,PI,6492.55,Current,0.0,119.86,Active,,9009.61,2019-04-04
